TimeDate,RAW
0:02:07 2018/7/1,-1675
0:02:07 2018/7/1,-1612
0:02:07 2018/7/1,-1553
0:02:07 2018/7/1,-1493
0:02:07 2018/7/1,-1434
0:02:07 2018/7/1,-1380
0:02:07 2018/7/1,-1326
0:02:07 2018/7/1,-1276
0:02:07 2018/7/1,-1227
0:02:07 2018/7/1,-1179
0:02:07 2018/7/1,-1133
0:02:07 2018/7/1,-1091
0:02:07 2018/7/1,-1047
0:02:07 2018/7/1,-1006
0:02:07 2018/7/1,-967
0:02:07 2018/7/1,-930
0:02:07 2018/7/1,-892
0:02:07 2018/7/1,-857
0:02:07 2018/7/1,-823
0:02:07 2018/7/1,-791
0:02:07 2018/7/1,-759
0:02:07 2018/7/1,-729
0:02:07 2018/7/1,-699
0:02:07 2018/7/1,-673
0:02:07 2018/7/1,-645
0:02:07 2018/7/1,-618
0:02:07 2018/7/1,-594
0:02:07 2018/7/1,-568
0:02:07 2018/7/1,-546
0:02:07 2018/7/1,-522
0:02:07 2018/7/1,-502
0:02:07 2018/7/1,-482
0:02:07 2018/7/1,-460
0:02:07 2018/7/1,-441
0:02:07 2018/7/1,-423
0:02:07 2018/7/1,-405
0:02:07 2018/7/1,-388
0:02:07 2018/7/1,-370
0:02:07 2018/7/1,-355
0:02:07 2018/7/1,-340
0:02:07 2018/7/1,-324
0:02:07 2018/7/1,-310
0:02:07 2018/7/1,-296
0:02:07 2018/7/1,-282
0:02:07 2018/7/1,-269
0:02:07 2018/7/1,-258
0:02:07 2018/7/1,-246
0:02:07 2018/7/1,-234
0:02:07 2018/7/1,-222
0:02:07 2018/7/1,-213
0:02:07 2018/7/1,-201
0:02:07 2018/7/1,-193
0:02:07 2018/7/1,-183
0:02:07 2018/7/1,-172
0:02:07 2018/7/1,-165
0:02:07 2018/7/1,-155
0:02:07 2018/7/1,-148
0:02:07 2018/7/1,-139
0:02:07 2018/7/1,-133
0:02:07 2018/7/1,-124
0:02:07 2018/7/1,-119
0:02:07 2018/7/1,-113
0:02:07 2018/7/1,-105
0:02:07 2018/7/1,-99
0:02:07 2018/7/1,-92
0:02:07 2018/7/1,-86
0:02:07 2018/7/1,-82
0:02:07 2018/7/1,-75
0:02:07 2018/7/1,-70
0:02:07 2018/7/1,-66
0:02:07 2018/7/1,-59
0:02:07 2018/7/1,-56
0:02:07 2018/7/1,-52
0:02:07 2018/7/1,-46
0:02:07 2018/7/1,-42
0:02:07 2018/7/1,-39
0:02:07 2018/7/1,-36
0:02:07 2018/7/1,-30
0:02:07 2018/7/1,-26
0:02:07 2018/7/1,-23
0:02:07 2018/7/1,-21
0:02:07 2018/7/1,-18
0:02:07 2018/7/1,-13
0:02:07 2018/7/1,-10
0:02:07 2018/7/1,-8
0:02:07 2018/7/1,-6
0:02:07 2018/7/1,-3
0:02:07 2018/7/1,-1
0:02:07 2018/7/1,1
0:02:07 2018/7/1,3
0:02:07 2018/7/1,4
0:02:07 2018/7/1,6
0:02:07 2018/7/1,8
0:02:07 2018/7/1,10
0:02:07 2018/7/1,12
0:02:07 2018/7/1,16
0:02:07 2018/7/1,18
0:02:07 2018/7/1,20
0:02:07 2018/7/1,21
0:02:07 2018/7/1,22
0:02:07 2018/7/1,24
0:02:07 2018/7/1,26
0:02:07 2018/7/1,27
0:02:07 2018/7/1,29
0:02:07 2018/7/1,33
0:02:07 2018/7/1,35
0:02:07 2018/7/1,38
0:02:07 2018/7/1,40
0:02:07 2018/7/1,43
0:02:07 2018/7/1,49
0:02:07 2018/7/1,56
0:02:07 2018/7/1,65
0:02:07 2018/7/1,71
0:02:07 2018/7/1,82
0:02:07 2018/7/1,91
0:02:07 2018/7/1,105
0:02:07 2018/7/1,123
0:02:07 2018/7/1,148
0:02:07 2018/7/1,168
0:02:07 2018/7/1,187
0:02:07 2018/7/1,213
0:02:07 2018/7/1,240
0:02:07 2018/7/1,264
0:02:07 2018/7/1,298
0:02:07 2018/7/1,341
0:02:07 2018/7/1,375
0:02:07 2018/7/1,401
0:02:07 2018/7/1,428
0:02:07 2018/7/1,465
0:02:07 2018/7/1,502
0:02:07 2018/7/1,540
0:02:07 2018/7/1,599
0:02:07 2018/7/1,677
0:02:07 2018/7/1,723
0:02:07 2018/7/1,740
0:02:07 2018/7/1,773
0:02:07 2018/7/1,835
0:02:07 2018/7/1,909
0:02:07 2018/7/1,953
0:02:07 2018/7/1,961
0:02:07 2018/7/1,999
0:02:07 2018/7/1,1083
0:02:07 2018/7/1,1160
0:02:07 2018/7/1,1148
0:02:07 2018/7/1,1105
0:02:07 2018/7/1,1101
0:02:07 2018/7/1,1140
0:02:07 2018/7/1,1186
0:02:07 2018/7/1,1206
0:02:07 2018/7/1,1232
0:02:07 2018/7/1,1275
0:02:07 2018/7/1,1317
0:02:07 2018/7/1,1344
0:02:07 2018/7/1,1360
0:02:07 2018/7/1,1369
0:02:07 2018/7/1,1376
0:02:07 2018/7/1,1383
0:02:07 2018/7/1,1395
0:02:07 2018/7/1,1404
0:02:07 2018/7/1,1415
0:02:07 2018/7/1,1424
0:02:07 2018/7/1,1420
0:02:07 2018/7/1,1424
0:02:07 2018/7/1,1420
0:02:07 2018/7/1,1416
0:02:07 2018/7/1,1413
0:02:07 2018/7/1,1411
0:02:07 2018/7/1,1412
0:02:07 2018/7/1,1415
0:02:07 2018/7/1,1413
0:02:07 2018/7/1,1397
0:02:07 2018/7/1,1388
0:02:07 2018/7/1,1398
0:02:07 2018/7/1,1409
0:02:07 2018/7/1,1408
0:02:07 2018/7/1,1400
0:02:07 2018/7/1,1397
0:02:07 2018/7/1,1399
0:02:07 2018/7/1,1415
0:02:07 2018/7/1,1434
0:02:07 2018/7/1,1433
0:02:07 2018/7/1,1412
0:02:07 2018/7/1,1395
0:02:07 2018/7/1,1398
0:02:07 2018/7/1,1401
0:02:07 2018/7/1,1401
0:02:07 2018/7/1,1394
0:02:07 2018/7/1,1394
0:02:08 2018/7/1,1354
0:02:08 2018/7/1,1308
0:02:08 2018/7/1,1303
0:02:08 2018/7/1,1331
0:02:08 2018/7/1,1338
0:02:08 2018/7/1,1307
0:02:08 2018/7/1,1285
0:02:08 2018/7/1,1272
0:02:08 2018/7/1,1261
0:02:08 2018/7/1,1265
0:02:08 2018/7/1,1280
0:02:08 2018/7/1,1280
0:02:08 2018/7/1,1249
0:02:08 2018/7/1,1195
0:02:08 2018/7/1,1142
0:02:08 2018/7/1,1121
0:02:08 2018/7/1,1137
0:02:08 2018/7/1,1127
0:02:08 2018/7/1,1096
0:02:08 2018/7/1,1084
0:02:08 2018/7/1,1090
0:02:08 2018/7/1,1098
0:02:08 2018/7/1,1106
0:02:08 2018/7/1,1101
0:02:08 2018/7/1,1091
0:02:08 2018/7/1,1061
0:02:08 2018/7/1,1014
0:02:08 2018/7/1,1008
0:02:08 2018/7/1,1043
0:02:08 2018/7/1,1049
0:02:08 2018/7/1,1015
0:02:08 2018/7/1,1003
0:02:08 2018/7/1,1016
0:02:08 2018/7/1,1025
0:02:08 2018/7/1,1008
0:02:08 2018/7/1,985
0:02:08 2018/7/1,967
0:02:08 2018/7/1,950
0:02:08 2018/7/1,939
0:02:08 2018/7/1,925
0:02:08 2018/7/1,905
0:02:08 2018/7/1,880
0:02:08 2018/7/1,860
0:02:08 2018/7/1,854
0:02:08 2018/7/1,834
0:02:08 2018/7/1,790
0:02:08 2018/7/1,769
0:02:08 2018/7/1,774
0:02:08 2018/7/1,784
0:02:08 2018/7/1,780
0:02:08 2018/7/1,774
0:02:08 2018/7/1,728
0:02:08 2018/7/1,649
0:02:08 2018/7/1,617
0:02:08 2018/7/1,644
0:02:08 2018/7/1,647
0:02:08 2018/7/1,577
0:02:08 2018/7/1,502
0:02:08 2018/7/1,517
0:02:08 2018/7/1,556
0:02:08 2018/7/1,567
0:02:08 2018/7/1,566
0:02:08 2018/7/1,556
0:02:08 2018/7/1,539
0:02:08 2018/7/1,522
0:02:08 2018/7/1,520
0:02:08 2018/7/1,517
0:02:08 2018/7/1,503
0:02:08 2018/7/1,481
0:02:08 2018/7/1,458
0:02:08 2018/7/1,444
0:02:08 2018/7/1,434
0:02:08 2018/7/1,426
0:02:08 2018/7/1,425
0:02:08 2018/7/1,424
0:02:08 2018/7/1,400
0:02:08 2018/7/1,368
0:02:08 2018/7/1,360
0:02:08 2018/7/1,363
0:02:08 2018/7/1,362
0:02:08 2018/7/1,365
0:02:08 2018/7/1,369
0:02:08 2018/7/1,364
0:02:08 2018/7/1,368
0:02:08 2018/7/1,364
0:02:08 2018/7/1,352
0:02:08 2018/7/1,330
0:02:08 2018/7/1,311
0:02:08 2018/7/1,304
0:02:08 2018/7/1,299
0:02:08 2018/7/1,293
0:02:08 2018/7/1,282
0:02:08 2018/7/1,272
0:02:08 2018/7/1,264
0:02:08 2018/7/1,264
0:02:08 2018/7/1,276
0:02:08 2018/7/1,283
0:02:08 2018/7/1,267
0:02:08 2018/7/1,246
0:02:08 2018/7/1,243
0:02:08 2018/7/1,240
0:02:08 2018/7/1,215
0:02:08 2018/7/1,189
0:02:08 2018/7/1,184
0:02:08 2018/7/1,179
0:02:08 2018/7/1,162
0:02:08 2018/7/1,153
0:02:08 2018/7/1,136
0:02:08 2018/7/1,108
0:02:08 2018/7/1,105
0:02:08 2018/7/1,129
0:02:08 2018/7/1,133
0:02:08 2018/7/1,128
0:02:08 2018/7/1,123
0:02:08 2018/7/1,118
0:02:08 2018/7/1,109
0:02:08 2018/7/1,106
0:02:08 2018/7/1,116
0:02:08 2018/7/1,128
0:02:08 2018/7/1,129
0:02:08 2018/7/1,116
0:02:08 2018/7/1,112
0:02:08 2018/7/1,108
0:02:08 2018/7/1,92
0:02:08 2018/7/1,98
0:02:08 2018/7/1,100
0:02:08 2018/7/1,75
0:02:08 2018/7/1,97
0:02:08 2018/7/1,138
0:02:08 2018/7/1,108
0:02:08 2018/7/1,49
0:02:08 2018/7/1,43
0:02:08 2018/7/1,48
0:02:08 2018/7/1,33
0:02:08 2018/7/1,26
0:02:08 2018/7/1,52
0:02:08 2018/7/1,77
0:02:08 2018/7/1,68
0:02:08 2018/7/1,54
0:02:08 2018/7/1,55
0:02:08 2018/7/1,54
0:02:08 2018/7/1,42
0:02:08 2018/7/1,11
0:02:08 2018/7/1,-35
0:02:08 2018/7/1,-70
0:02:08 2018/7/1,-84
0:02:08 2018/7/1,-73
0:02:08 2018/7/1,-58
0:02:08 2018/7/1,-57
0:02:08 2018/7/1,-46
0:02:08 2018/7/1,-25
0:02:08 2018/7/1,-23
0:02:08 2018/7/1,-42
0:02:08 2018/7/1,-57
0:02:08 2018/7/1,-57
0:02:08 2018/7/1,-42
0:02:08 2018/7/1,-23
0:02:08 2018/7/1,-9
0:02:08 2018/7/1,-10
0:02:08 2018/7/1,-18
0:02:08 2018/7/1,-20
0:02:08 2018/7/1,-9
0:02:08 2018/7/1,5
0:02:08 2018/7/1,18
0:02:08 2018/7/1,28
0:02:08 2018/7/1,37
0:02:08 2018/7/1,40
0:02:08 2018/7/1,40
0:02:08 2018/7/1,36
0:02:08 2018/7/1,36
0:02:08 2018/7/1,43
0:02:08 2018/7/1,51
0:02:08 2018/7/1,44
0:02:08 2018/7/1,33
0:02:08 2018/7/1,28
0:02:08 2018/7/1,35
0:02:08 2018/7/1,36
0:02:08 2018/7/1,36
0:02:08 2018/7/1,27
0:02:08 2018/7/1,25
0:02:08 2018/7/1,34
0:02:08 2018/7/1,44
0:02:08 2018/7/1,52
0:02:08 2018/7/1,52
0:02:08 2018/7/1,55
0:02:08 2018/7/1,72
0:02:08 2018/7/1,77
0:02:08 2018/7/1,71
0:02:08 2018/7/1,72
0:02:08 2018/7/1,80
0:02:08 2018/7/1,80
0:02:08 2018/7/1,64
0:02:08 2018/7/1,42
0:02:08 2018/7/1,37
0:02:08 2018/7/1,44
0:02:08 2018/7/1,55
0:02:08 2018/7/1,58
0:02:08 2018/7/1,59
0:02:08 2018/7/1,49
0:02:08 2018/7/1,36
0:02:08 2018/7/1,37
0:02:08 2018/7/1,40
0:02:08 2018/7/1,40
0:02:08 2018/7/1,43
0:02:08 2018/7/1,51
0:02:08 2018/7/1,44
0:02:08 2018/7/1,38
0:02:08 2018/7/1,33
0:02:08 2018/7/1,23
0:02:08 2018/7/1,19
0:02:08 2018/7/1,13
0:02:08 2018/7/1,7
0:02:08 2018/7/1,0
0:02:08 2018/7/1,-2
0:02:08 2018/7/1,2
0:02:08 2018/7/1,2
0:02:08 2018/7/1,-12
0:02:08 2018/7/1,-34
0:02:08 2018/7/1,-45
0:02:08 2018/7/1,-58
0:02:08 2018/7/1,-66
0:02:08 2018/7/1,-65
0:02:08 2018/7/1,-60
0:02:08 2018/7/1,-58
0:02:08 2018/7/1,-60
0:02:08 2018/7/1,-68
0:02:08 2018/7/1,-57
0:02:08 2018/7/1,-49
0:02:08 2018/7/1,-56
0:02:08 2018/7/1,-59
0:02:08 2018/7/1,-53
0:02:08 2018/7/1,-46
0:02:08 2018/7/1,-41
0:02:08 2018/7/1,-27
0:02:08 2018/7/1,-23
0:02:08 2018/7/1,-34
0:02:08 2018/7/1,-34
0:02:08 2018/7/1,-25
0:02:08 2018/7/1,-29
0:02:08 2018/7/1,-45
0:02:08 2018/7/1,-59
0:02:08 2018/7/1,-66
0:02:08 2018/7/1,-59
0:02:08 2018/7/1,-57
0:02:08 2018/7/1,-60
0:02:08 2018/7/1,-65
0:02:08 2018/7/1,-58
0:02:08 2018/7/1,-54
0:02:08 2018/7/1,-49
0:02:08 2018/7/1,-41
0:02:08 2018/7/1,-35
0:02:08 2018/7/1,-28
0:02:08 2018/7/1,-26
0:02:08 2018/7/1,-23
0:02:08 2018/7/1,-14
0:02:08 2018/7/1,5
0:02:08 2018/7/1,58
0:02:08 2018/7/1,134
0:02:08 2018/7/1,193
0:02:08 2018/7/1,226
0:02:08 2018/7/1,248
0:02:08 2018/7/1,273
0:02:08 2018/7/1,292
0:02:08 2018/7/1,291
0:02:08 2018/7/1,275
0:02:08 2018/7/1,251
0:02:08 2018/7/1,234
0:02:08 2018/7/1,218
0:02:08 2018/7/1,202
0:02:08 2018/7/1,194
0:02:08 2018/7/1,208
0:02:08 2018/7/1,229
0:02:08 2018/7/1,242
0:02:08 2018/7/1,240
0:02:08 2018/7/1,228
0:02:08 2018/7/1,216
0:02:08 2018/7/1,208
0:02:08 2018/7/1,192
0:02:08 2018/7/1,170
0:02:08 2018/7/1,157
0:02:08 2018/7/1,154
0:02:08 2018/7/1,150
0:02:08 2018/7/1,133
0:02:08 2018/7/1,123
0:02:08 2018/7/1,122
0:02:08 2018/7/1,115
0:02:08 2018/7/1,97
0:02:08 2018/7/1,85
0:02:08 2018/7/1,81
0:02:08 2018/7/1,60
0:02:08 2018/7/1,22
0:02:08 2018/7/1,-10
0:02:08 2018/7/1,-23
0:02:08 2018/7/1,-22
0:02:08 2018/7/1,-18
0:02:08 2018/7/1,-19
0:02:08 2018/7/1,-25
0:02:08 2018/7/1,-37
0:02:08 2018/7/1,-42
0:02:08 2018/7/1,-54
0:02:08 2018/7/1,-69
0:02:08 2018/7/1,-77
0:02:08 2018/7/1,-81
0:02:08 2018/7/1,-75
0:02:08 2018/7/1,-71
0:02:08 2018/7/1,-72
0:02:08 2018/7/1,-82
0:02:08 2018/7/1,-93
0:02:08 2018/7/1,-102
0:02:08 2018/7/1,-103
0:02:08 2018/7/1,-105
0:02:08 2018/7/1,-108
0:02:08 2018/7/1,-105
0:02:08 2018/7/1,-107
0:02:08 2018/7/1,-114
0:02:08 2018/7/1,-124
0:02:08 2018/7/1,-130
0:02:08 2018/7/1,-129
0:02:08 2018/7/1,-118
0:02:08 2018/7/1,-103
0:02:08 2018/7/1,-101
0:02:08 2018/7/1,-109
0:02:08 2018/7/1,-121
0:02:08 2018/7/1,-120
0:02:08 2018/7/1,-110
0:02:08 2018/7/1,-106
0:02:08 2018/7/1,-114
0:02:08 2018/7/1,-130
0:02:08 2018/7/1,-149
0:02:08 2018/7/1,-157
0:02:08 2018/7/1,-169
0:02:08 2018/7/1,-179
0:02:08 2018/7/1,-188
0:02:08 2018/7/1,-200
0:02:08 2018/7/1,-196
0:02:08 2018/7/1,-182
0:02:08 2018/7/1,-180
0:02:08 2018/7/1,-179
0:02:08 2018/7/1,-180
0:02:08 2018/7/1,-178
0:02:08 2018/7/1,-171
0:02:08 2018/7/1,-171
0:02:08 2018/7/1,-173
0:02:08 2018/7/1,-179
0:02:08 2018/7/1,-174
0:02:08 2018/7/1,-173
0:02:08 2018/7/1,-177
0:02:08 2018/7/1,-179
0:02:08 2018/7/1,-184
0:02:08 2018/7/1,-187
0:02:08 2018/7/1,-185
0:02:08 2018/7/1,-181
0:02:08 2018/7/1,-173
0:02:08 2018/7/1,-178
0:02:08 2018/7/1,-188
0:02:08 2018/7/1,-188
0:02:08 2018/7/1,-178
0:02:08 2018/7/1,-173
0:02:08 2018/7/1,-185
0:02:08 2018/7/1,-196
0:02:08 2018/7/1,-194
0:02:08 2018/7/1,-182
0:02:08 2018/7/1,-169
0:02:08 2018/7/1,-163
0:02:08 2018/7/1,-168
0:02:08 2018/7/1,-173
0:02:08 2018/7/1,-169
0:02:08 2018/7/1,-155
0:02:08 2018/7/1,-137
0:02:08 2018/7/1,-132
0:02:08 2018/7/1,-129
0:02:08 2018/7/1,-131
0:02:08 2018/7/1,-129
0:02:08 2018/7/1,-118
0:02:08 2018/7/1,-105
0:02:08 2018/7/1,-98
0:02:08 2018/7/1,-94
0:02:08 2018/7/1,-36
0:02:08 2018/7/1,272
0:02:08 2018/7/1,689
0:02:08 2018/7/1,875
0:02:08 2018/7/1,892
0:02:08 2018/7/1,893
0:02:08 2018/7/1,922
0:02:08 2018/7/1,938
0:02:08 2018/7/1,907
0:02:08 2018/7/1,839
0:02:08 2018/7/1,756
0:02:08 2018/7/1,679
0:02:08 2018/7/1,628
0:02:08 2018/7/1,609
0:02:08 2018/7/1,620
0:02:08 2018/7/1,634
0:02:08 2018/7/1,630
0:02:08 2018/7/1,600
0:02:08 2018/7/1,548
0:02:08 2018/7/1,485
0:02:08 2018/7/1,429
0:02:08 2018/7/1,408
0:02:08 2018/7/1,412
0:02:08 2018/7/1,423
0:02:08 2018/7/1,419
0:02:08 2018/7/1,394
0:02:08 2018/7/1,359
0:02:08 2018/7/1,332
0:02:08 2018/7/1,321
0:02:08 2018/7/1,307
0:02:08 2018/7/1,291
0:02:08 2018/7/1,277
0:02:08 2018/7/1,275
0:02:08 2018/7/1,279
0:02:08 2018/7/1,276
0:02:08 2018/7/1,261
0:02:08 2018/7/1,235
0:02:08 2018/7/1,215
0:02:08 2018/7/1,220
0:02:08 2018/7/1,243
0:02:08 2018/7/1,241
0:02:08 2018/7/1,211
0:02:08 2018/7/1,185
0:02:08 2018/7/1,187
0:02:08 2018/7/1,225
0:02:08 2018/7/1,267
0:02:08 2018/7/1,248
0:02:08 2018/7/1,183
0:02:08 2018/7/1,129
0:02:08 2018/7/1,125
0:02:08 2018/7/1,117
0:02:08 2018/7/1,109
0:02:08 2018/7/1,107
0:02:08 2018/7/1,102
0:02:08 2018/7/1,74
0:02:08 2018/7/1,75
0:02:08 2018/7/1,149
0:02:08 2018/7/1,240
0:02:08 2018/7/1,281
0:02:08 2018/7/1,249
0:02:08 2018/7/1,160
0:02:08 2018/7/1,49
0:02:08 2018/7/1,27
0:02:08 2018/7/1,96
0:02:08 2018/7/1,150
0:02:08 2018/7/1,168
0:02:08 2018/7/1,109
0:02:08 2018/7/1,44
0:02:08 2018/7/1,82
0:02:08 2018/7/1,147
0:02:08 2018/7/1,148
0:02:08 2018/7/1,106
0:02:08 2018/7/1,50
0:02:08 2018/7/1,37
0:02:08 2018/7/1,59
0:02:08 2018/7/1,48
0:02:08 2018/7/1,10
0:02:08 2018/7/1,16
0:02:08 2018/7/1,48
0:02:08 2018/7/1,35
0:02:08 2018/7/1,5
0:02:08 2018/7/1,-34
0:02:08 2018/7/1,-157
0:02:08 2018/7/1,-248
0:02:08 2018/7/1,-225
0:02:08 2018/7/1,-49
0:02:08 2018/7/1,100
0:02:08 2018/7/1,-7
0:02:08 2018/7/1,-221
0:02:08 2018/7/1,-343
0:02:08 2018/7/1,-350
0:02:08 2018/7/1,-315
0:02:08 2018/7/1,-281
0:02:08 2018/7/1,-279
0:02:08 2018/7/1,-280
0:02:08 2018/7/1,-254
0:02:08 2018/7/1,-198
0:02:08 2018/7/1,-129
0:02:08 2018/7/1,-70
0:02:08 2018/7/1,-37
0:02:08 2018/7/1,-43
0:02:08 2018/7/1,-75
0:02:08 2018/7/1,-104
0:02:08 2018/7/1,-116
0:02:08 2018/7/1,-100
0:02:08 2018/7/1,-75
0:02:08 2018/7/1,-58
0:02:08 2018/7/1,-55
0:02:08 2018/7/1,-75
0:02:08 2018/7/1,-107
0:02:08 2018/7/1,-133
0:02:08 2018/7/1,-154
0:02:08 2018/7/1,-189
0:02:08 2018/7/1,-236
0:02:08 2018/7/1,-280
0:02:08 2018/7/1,-327
0:02:08 2018/7/1,-369
0:02:08 2018/7/1,-395
0:02:08 2018/7/1,-423
0:02:08 2018/7/1,-454
0:02:08 2018/7/1,-473
0:02:08 2018/7/1,-481
0:02:08 2018/7/1,-469
0:02:08 2018/7/1,-451
0:02:08 2018/7/1,-427
0:02:08 2018/7/1,-401
0:02:08 2018/7/1,-385
0:02:08 2018/7/1,-385
0:02:08 2018/7/1,-382
0:02:08 2018/7/1,-375
0:02:08 2018/7/1,-363
0:02:08 2018/7/1,-353
0:02:08 2018/7/1,-340
0:02:08 2018/7/1,-326
0:02:08 2018/7/1,-317
0:02:08 2018/7/1,-317
0:02:09 2018/7/1,-326
0:02:09 2018/7/1,-334
0:02:09 2018/7/1,-340
0:02:09 2018/7/1,-339
0:02:09 2018/7/1,-334
0:02:09 2018/7/1,-325
0:02:09 2018/7/1,-307
0:02:09 2018/7/1,-290
0:02:09 2018/7/1,-278
0:02:09 2018/7/1,-278
0:02:09 2018/7/1,-291
0:02:09 2018/7/1,-298
0:02:09 2018/7/1,-293
0:02:09 2018/7/1,-284
0:02:09 2018/7/1,-292
0:02:09 2018/7/1,-306
0:02:09 2018/7/1,-322
0:02:09 2018/7/1,-330
0:02:09 2018/7/1,-329
0:02:09 2018/7/1,-325
0:02:09 2018/7/1,-327
0:02:09 2018/7/1,-323
0:02:09 2018/7/1,-312
0:02:09 2018/7/1,-295
0:02:09 2018/7/1,-276
0:02:09 2018/7/1,-263
0:02:09 2018/7/1,-261
0:02:09 2018/7/1,-261
0:02:09 2018/7/1,-267
0:02:09 2018/7/1,-274
0:02:09 2018/7/1,-270
0:02:09 2018/7/1,-267
0:02:09 2018/7/1,-274
0:02:09 2018/7/1,-294
0:02:09 2018/7/1,-312
0:02:09 2018/7/1,-313
0:02:09 2018/7/1,-309
0:02:09 2018/7/1,-309
0:02:09 2018/7/1,-312
0:02:09 2018/7/1,-306
0:02:09 2018/7/1,-291
0:02:09 2018/7/1,-275
0:02:09 2018/7/1,-260
0:02:09 2018/7/1,-254
0:02:09 2018/7/1,-244
0:02:09 2018/7/1,-199
0:02:09 2018/7/1,-150
0:02:09 2018/7/1,-122
0:02:09 2018/7/1,-102
0:02:09 2018/7/1,-77
0:02:09 2018/7/1,-50
0:02:09 2018/7/1,-12
0:02:09 2018/7/1,11
0:02:09 2018/7/1,19
0:02:09 2018/7/1,9
0:02:09 2018/7/1,6
0:02:09 2018/7/1,26
0:02:09 2018/7/1,51
0:02:09 2018/7/1,66
0:02:09 2018/7/1,64
0:02:09 2018/7/1,56
0:02:09 2018/7/1,57
0:02:09 2018/7/1,67
0:02:09 2018/7/1,83
0:02:09 2018/7/1,93
0:02:09 2018/7/1,85
0:02:09 2018/7/1,69
0:02:09 2018/7/1,69
0:02:09 2018/7/1,73
0:02:09 2018/7/1,71
0:02:09 2018/7/1,75
0:02:09 2018/7/1,77
0:02:09 2018/7/1,60
0:02:09 2018/7/1,51
0:02:09 2018/7/1,66
0:02:09 2018/7/1,88
0:02:09 2018/7/1,104
0:02:09 2018/7/1,121
0:02:09 2018/7/1,135
0:02:09 2018/7/1,124
0:02:09 2018/7/1,97
0:02:09 2018/7/1,70
0:02:09 2018/7/1,66
0:02:09 2018/7/1,69
0:02:09 2018/7/1,55
0:02:09 2018/7/1,43
0:02:09 2018/7/1,54
0:02:09 2018/7/1,69
0:02:09 2018/7/1,72
0:02:09 2018/7/1,72
0:02:09 2018/7/1,81
0:02:09 2018/7/1,99
0:02:09 2018/7/1,112
0:02:09 2018/7/1,117
0:02:09 2018/7/1,114
0:02:09 2018/7/1,101
0:02:09 2018/7/1,116
0:02:09 2018/7/1,152
0:02:09 2018/7/1,146
0:02:09 2018/7/1,88
0:02:09 2018/7/1,59
0:02:09 2018/7/1,85
0:02:09 2018/7/1,103
0:02:09 2018/7/1,113
0:02:09 2018/7/1,128
0:02:09 2018/7/1,176
0:02:09 2018/7/1,242
0:02:09 2018/7/1,265
0:02:09 2018/7/1,241
0:02:09 2018/7/1,203
0:02:09 2018/7/1,180
0:02:09 2018/7/1,173
0:02:09 2018/7/1,172
0:02:09 2018/7/1,178
0:02:09 2018/7/1,161
0:02:09 2018/7/1,149
0:02:09 2018/7/1,188
0:02:09 2018/7/1,228
0:02:09 2018/7/1,273
0:02:09 2018/7/1,357
0:02:09 2018/7/1,434
0:02:09 2018/7/1,436
0:02:09 2018/7/1,438
0:02:09 2018/7/1,497
0:02:09 2018/7/1,549
0:02:09 2018/7/1,580
0:02:09 2018/7/1,561
0:02:09 2018/7/1,472
0:02:09 2018/7/1,345
0:02:09 2018/7/1,266
0:02:09 2018/7/1,323
0:02:09 2018/7/1,352
0:02:09 2018/7/1,249
0:02:09 2018/7/1,147
0:02:09 2018/7/1,138
0:02:09 2018/7/1,203
0:02:09 2018/7/1,272
0:02:09 2018/7/1,282
0:02:09 2018/7/1,256
0:02:09 2018/7/1,256
0:02:09 2018/7/1,309
0:02:09 2018/7/1,418
0:02:09 2018/7/1,537
0:02:09 2018/7/1,628
0:02:09 2018/7/1,710
0:02:09 2018/7/1,778
0:02:09 2018/7/1,796
0:02:09 2018/7/1,776
0:02:09 2018/7/1,748
0:02:09 2018/7/1,624
0:02:09 2018/7/1,496
0:02:09 2018/7/1,461
0:02:09 2018/7/1,470
0:02:09 2018/7/1,435
0:02:09 2018/7/1,333
0:02:09 2018/7/1,291
0:02:09 2018/7/1,375
0:02:09 2018/7/1,466
0:02:09 2018/7/1,411
0:02:09 2018/7/1,247
0:02:09 2018/7/1,157
0:02:09 2018/7/1,217
0:02:09 2018/7/1,276
0:02:09 2018/7/1,163
0:02:09 2018/7/1,11
0:02:09 2018/7/1,-41
0:02:09 2018/7/1,-60
0:02:09 2018/7/1,-137
0:02:09 2018/7/1,-152
0:02:09 2018/7/1,-109
0:02:09 2018/7/1,-108
0:02:09 2018/7/1,-166
0:02:09 2018/7/1,-186
0:02:09 2018/7/1,-138
0:02:09 2018/7/1,-151
0:02:09 2018/7/1,-172
0:02:09 2018/7/1,-129
0:02:09 2018/7/1,-66
0:02:09 2018/7/1,-39
0:02:09 2018/7/1,-53
0:02:09 2018/7/1,-84
0:02:09 2018/7/1,-85
0:02:09 2018/7/1,-39
0:02:09 2018/7/1,9
0:02:09 2018/7/1,29
0:02:09 2018/7/1,19
0:02:09 2018/7/1,-10
0:02:09 2018/7/1,-42
0:02:09 2018/7/1,-56
0:02:09 2018/7/1,-75
0:02:09 2018/7/1,-120
0:02:09 2018/7/1,-137
0:02:09 2018/7/1,-116
0:02:09 2018/7/1,-100
0:02:09 2018/7/1,-125
0:02:09 2018/7/1,-152
0:02:09 2018/7/1,-118
0:02:09 2018/7/1,-41
0:02:09 2018/7/1,-78
0:02:09 2018/7/1,-227
